ID,Latitude,Longitude,State
0,40.82338729100008,-73.87017045,NY
1,40.87669883700005,-73.90852293799998,NY
2,40.90409529500005,-73.84985952299998,NY
3,40.59368532700007,-73.75907037999998,NY
4,40.670366460000025,-73.91284696199995,NY
5,40.813384453000026,-73.95627096599996,NY
6,40.67824325500004,-73.89550970099998,NY
7,40.83883070900004,-73.94360531399997,NY
8,40.87144920400005,-73.867158697,NY
9,40.86350728100007,-73.90446299999998,NY
10,40.689615497000034,-73.92439311199999,NY
11,40.86436863500006,-73.86544107799993,NY
12,40.82741405100006,-73.87794577499993,NY
13,40.792411505000075,-73.97242796299997,NY
14,40.67317201400005,-73.93904085499997,NY
15,40.74376638800004,-73.98797324599997,NY
16,40.90238579800007,-73.84809807399995,NY
17,40.79896399800003,-73.95031371999994,NY
18,40.83883070900004,-73.94360531399997,NY
19,40.67547459000008,-73.93849437599994,NY
20,40.65844352300008,-73.90979175299998,NY
21,40.80550434700007,-73.91647725199994,NY
22,40.816366145000075,-73.86762631099998,NY
23,40.66972146500007,-73.87684288099996,NY
24,40.80330628300004,-73.95060666799998,NY
25,40.67043192700004,-73.91983669099994,NY
26,40.62851560000007,-73.94138369799998,NY
27,40.64802513400008,-73.90401117799998,NY
28,40.86413608500004,-73.91918020999998,NY
29,40.64971987400003,-73.96312802699998,NY
30,40.70758131700006,-73.94067936799998,NY
31,40.79037824500005,-73.94976759099995,NY
32,40.829362650000064,-73.91435510699995,NY
33,40.85358740100002,-73.90059135599995,NY
34,40.71368588400002,-73.73575249799995,NY
35,40.81915052700003,-73.93718378399994,NY
36,40.833217042000065,-73.92755451499994,NY
37,40.67459999000005,-73.93057482199998,NY
38,40.723392998000065,-73.97625544299996,NY
39,40.69980031700004,-73.98373278599996,NY
40,40.815946755000034,-73.90762016499998,NY
41,40.80518856100008,-73.94921820399995,NY
42,40.84460257800004,-73.88166226199995,NY
43,40.88170569400006,-73.86210791199994,NY
44,40.723280139000046,-73.99746883299997,NY
45,40.83690971600004,-73.89057331199997,NY
46,40.844139945000045,-73.90038861799998,NY
47,40.644981504000036,-74.07732129999994,NY
48,40.64946851600007,-73.958482969,NY
49,40.82286114200008,-73.91916530199995,NY
50,40.812583588000045,-73.95092852499994,NY
51,40.827285732000064,-73.90490886099997,NY
52,40.81039601900005,-73.92531074499993,NY
53,40.664606373000034,-73.95239629299994,NY
54,40.80333839900004,-73.94872837599996,NY
55,40.68699927500006,-73.93734432899998,NY
56,40.655718343000046,-73.94525938899994,NY
57,40.670366460000025,-73.91284696199995,NY
58,40.66428001100008,-73.89193786299995,NY
59,40.816670440000046,-73.88799816499993,NY
60,40.667297692000034,-73.90916337699997,NY
61,40.66420209300003,-73.76442433099999,NY
62,40.79482480100006,-73.93861886799993,NY
63,40.86446897800005,-73.92030780199997,NY
64,40.78934789300007,-73.94735241299998,NY
65,40.58734650400004,-73.81304853899995,NY
66,40.81608766100004,-73.89582435399994,NY
67,40.84727715500002,-73.91044290599996,NY
68,40.662978162000066,-73.93451216499993,NY
69,40.83855090900005,-73.90939937399997,NY
70,40.680048726000045,-73.77590919399995,NY
71,40.66304320600005,-73.90565842999997,NY
72,40.683337350000045,-73.93661584299997,NY
73,40.67511061700003,-73.96826208299996,NY
74,40.598874647000045,-73.76382298499993,NY
75,40.860124446000036,-73.90283020099997,NY
76,40.63018538100005,-73.973676658,NY
77,40.656622611000046,-73.90498993699998,NY
78,40.72906475000008,-73.81102013199995,NY
79,40.599037063000026,-73.75616305599993,NY
80,40.627004560000046,-73.92481708399998,NY
81,40.81472921200003,-73.94920008599996,NY
82,40.69506787500006,-73.98074080599997,NY
83,40.81763060200007,-73.93838828999998,NY
84,40.65775788800004,-73.95177405399994,NY
85,40.667573424000075,-73.90729576599993,NY
86,40.77329984700003,-73.98802567999998,NY
87,40.68927245800006,-73.94364165399995,NY
88,40.575031251000034,-73.98988266699997,NY
89,40.82867545800008,-73.94398971599996,NY
90,40.822843728000066,-73.90364339199994,NY
91,40.88630442600004,-73.84790697499993,NY
92,40.75890301700008,-73.86119261,NY
93,40.637645444000036,-74.16125750199996,NY
94,40.73217303800004,-73.99430050099994,NY
95,40.672957431000036,-73.89319276099997,NY
96,40.65576388400007,-73.89900480999995,NY
97,40.600853653000044,-73.75465115799993,NY
98,40.82183394400005,-73.90072911699998,NY
99,40.84169493300004,-73.91110819299999,NY
100,40.681842679000056,-73.91697825799997,NY
101,40.68808199500006,-73.91759789999998,NY
102,40.82208252700008,-73.89033032599998,NY
103,40.74500029700005,-73.87012832399995,NY
104,40.67476654100005,-73.95004212899995,NY
105,40.68324211200007,-73.79418584899997,NY
106,40.815929553000046,-73.94516735699995,NY
107,40.84677496300003,-73.91417004,NY
108,40.67493633500004,-74.00756854399998,NY
109,40.80855767700007,-73.95235475399994,NY
110,40.84376218800003,-73.91174515299997,NY
111,40.66967500000004,-73.91686002399997,NY
112,40.66821599900004,-73.93117624799999,NY
113,40.67288014500008,-73.92369108599996,NY
114,40.68593576000006,-73.94007844399994,NY
115,40.765147083000045,-73.819437323,NY
116,40.82407474000007,-73.90871090099995,NY
117,40.676980833000066,-73.93731047899995,NY
118,40.66420738500005,-73.88775313199994,NY
119,40.654337620000035,-73.93456389399995,NY
120,40.68927245800006,-73.94364165399995,NY
121,40.59712056600006,-73.94124921699995,NY
122,40.68343247200004,-73.97890893699997,NY
123,40.67141166300007,-73.88151172399995,NY
124,40.810398494000026,-73.92489531099994,NY
125,40.88710575300007,-73.86086344699999,NY
126,40.868842130000075,-73.88004271999995,NY
127,40.76023534300003,-73.84899259199995,NY
128,40.71626346000005,-73.98407867999998,NY
129,40.65608178600007,-73.91922321999994,NY
130,40.63720462200007,-74.122566738,NY
131,40.85128738100008,-73.883074546,NY
132,40.826617293000034,-73.90313929099993,NY
133,40.66318945500007,-73.91005206599993,NY
134,40.62182224900005,-74.00227804999997,NY
135,40.66629650100003,-73.95083788699995,NY
136,40.82774366300004,-73.90438065399997,NY
137,40.64939238800008,-73.91871238299996,NY
138,40.815929553000046,-73.94516735699995,NY
139,40.63927418400005,-73.91368026799995,NY
140,40.74840838700004,-73.99994009499993,NY
141,40.818823297000044,-73.94123775899999,NY
142,40.815929553000046,-73.94516735699995,NY
143,40.64064843800003,-73.96337445699999,NY
144,40.618895663000046,-73.92788437599995,NY
145,40.78673189800003,-73.94113246799998,NY
146,40.84267692000003,-73.906845752,NY
147,40.63122789000005,-74.16528427199995,NY
148,40.68033280500004,-73.93842499899995,NY
149,40.90337931000005,-73.85444088699995,NY
150,40.82915525300007,-73.91598865499998,NY
151,40.59200026000008,-73.79606574699994,NY
152,40.663545173000045,-73.88984845299996,NY
153,40.673164918000055,-73.90776745999993,NY
154,40.68357537500003,-73.73089611399995,NY
155,40.68314119400002,-73.88258336199993,NY
156,40.67459999000005,-73.93057482199998,NY
157,40.70676502500004,-73.79275705599997,NY
158,40.639670548000026,-73.95369321599996,NY
159,40.81139311900005,-73.92231487199997,NY
160,40.67789986700007,-73.98428252099995,NY
161,40.68927245800006,-73.94364165399995,NY
162,40.83956042800003,-73.91594298999998,NY
163,40.69563614600002,-73.98136451699997,NY
164,40.88733281800006,-73.84725001299995,NY
165,40.82741405100006,-73.87794577499993,NY
166,40.69050586900005,-73.95900552099994,NY
167,40.740845645000036,-73.87592833199994,NY
168,40.67824325500004,-73.89550970099998,NY
169,40.63738769300004,-73.94911169499993,NY
170,40.81786438800003,-73.88799254199995,NY
171,40.83173182300004,-73.91500973199999,NY
172,40.69460248300004,-73.97312472899995,NY
173,40.69281900500005,-73.93886062099993,NY
174,40.65799306600008,-74.00069344599996,NY
175,40.810297536000064,-73.94548989099997,NY
176,40.820652506000044,-73.95636012799997,NY
177,40.65865240900007,-73.91373809099997,NY
178,40.86462793700008,-73.90886854099993,NY
179,40.79585588600002,-73.94787095499998,NY
180,40.667915107000056,-73.74604150199998,NY
181,40.68357537500003,-73.73089611399995,NY
182,40.818823297000044,-73.94123775899999,NY
183,40.63449190100005,-74.118151787,NY
184,40.68683423200008,-73.77471091499996,NY
185,40.85820486800003,-73.87097732199999,NY
186,40.70498067200003,-73.93320133799993,NY
187,40.670946067000045,-73.92109057299997,NY
188,40.57343941200002,-73.99174391099997,NY
189,40.68933015300007,-73.94968144799998,NY
190,40.793152657000064,-73.937497233,NY
191,40.83286256300004,-73.88624357899994,NY
192,40.63753230000003,-73.90796443499994,NY
193,40.66920019900005,-73.90964022299994,NY
194,40.68636981000003,-73.91459284799998,NY
195,40.646331289000045,-73.95865428799993,NY
196,40.597284244000036,-73.761930927,NY
197,40.66178800000005,-73.95365984099993,NY
198,40.86812253100004,-73.83136390999994,NY
199,40.695782146000056,-73.79066712199995,NY
200,40.89719968500003,-73.84911911299997,NY
201,40.79124111900006,-73.94597136299996,NY
202,40.67125445700003,-73.926713851,NY
203,40.83289538100007,-73.92671649599998,NY
204,40.69305842500006,-73.94004680099994,NY
205,40.88745131300004,-73.84760778699997,NY
206,40.68107652500004,-73.75369261099996,NY
207,40.598874647000045,-73.76382298499993,NY
208,40.67824325500004,-73.89550970099998,NY
209,40.84588066600002,-73.88617794499999,NY
210,40.60977656700004,-73.75061339299998,NY
211,40.79975213100005,-73.95124137999993,NY
212,40.814267648000055,-73.94818528599995,NY
213,40.81646565700004,-73.90780730799997,NY
214,40.75533853600007,-73.99117995599995,NY
215,40.700207616000064,-73.79115813299995,NY
216,40.794411697000044,-73.80279526499999,NY
217,40.79634123700004,-73.94119981599994,NY
218,40.672705716000046,-73.87242487399999,NY
219,40.83535328100004,-73.88475043899997,NY
220,40.80649455500002,-73.88677990599997,NY
221,40.66753342700008,-73.86424848999997,NY
222,40.65440412200008,-73.91837110599994,NY
223,40.69716921200006,-73.94374677499997,NY
224,40.78934789300007,-73.94735241299998,NY
225,40.67472664100006,-73.94112317399998,NY
226,40.66196424000003,-73.889912338,NY
227,40.74525274100006,-73.87006286999997,NY
228,40.64886713300007,-73.95082189999994,NY
229,40.815929553000046,-73.94516735699995,NY
230,40.62829017100006,-74.01901584699993,NY
231,40.72618713000002,-73.73523390399998,NY
232,40.78934789300007,-73.94735241299998,NY
233,40.67141166300007,-73.88151172399995,NY
234,40.71082759700005,-73.94463340099996,NY
235,40.838173866000034,-73.92735396399995,NY
236,40.67565855700008,-73.94995854199995,NY
237,40.63927418400005,-73.91368026799995,NY
238,40.841120042000064,-73.89050856099993,NY
239,40.66646466200007,-73.90410359499998,NY
240,40.82266065500005,-73.911520222,NY
241,40.81039601900005,-73.92531074499993,NY
242,40.636849591000036,-73.89596004099997,NY
243,40.603190622000064,-73.75008340299998,NY
244,40.79409372500004,-73.936810155,NY
245,40.82020410800004,-73.86363718199993,NY
246,40.79091383100007,-73.93913167799997,NY
247,40.669058206000045,-73.91058126399997,NY
248,40.69582236600007,-73.97891223099998,NY
249,40.78673189800003,-73.94113246799998,NY
250,40.67824325500004,-73.89550970099998,NY
251,40.78713453900008,-73.944999678,NY
252,40.777765037000044,-73.84616901299995,NY
253,40.81844220100004,-73.86853985099998,NY
254,40.85665355000003,-73.84387180799997,NY
255,40.68674841800004,-73.94604160299998,NY
256,40.753655629000036,-73.81306545699994,NY
257,40.695782146000056,-73.79066712199995,NY
258,40.67423304000005,-73.93199920199999,NY
259,40.878075016000025,-73.82595788299993,NY
260,40.670655072000045,-73.91339091999998,NY
261,40.70313848200004,-73.73134371399993,NY
262,40.664757631000036,-73.94680553199998,NY
263,40.82211655000003,-73.90061307699995,NY
264,40.67939467000008,-73.94498397699994,NY
265,40.68189408200004,-73.91979406899995,NY
266,40.62951608400005,-73.94415685499997,NY
267,40.82816046300008,-73.91813265899998,NY
268,40.69659229800004,-73.78348808399994,NY
269,40.683700646000034,-74.00050622499998,NY
270,40.67051514900004,-73.92956610799997,NY
271,40.867902134000076,-73.89563833299998,NY
272,40.67073208700003,-73.92537341399995,NY
273,40.69023761000005,-73.79987605699995,NY
274,40.667573424000075,-73.90729576599993,NY
275,40.86502854100007,-73.89276136399997,NY
276,40.62611213200007,-73.99244347999998,NY
277,40.639104514000046,-73.95220910499995,NY
278,40.69225907600002,-73.95026341599998,NY
279,40.866210002000045,-73.91765919199997,NY
280,40.78679244600005,-73.94713415399997,NY
281,40.67824325500004,-73.89550970099998,NY
282,40.690354429000074,-73.76177171299997,NY
283,40.66834956600008,-73.90651606299997,NY
284,40.847744318000025,-73.89187838399994,NY
285,40.62851560000007,-73.94138369799998,NY
286,40.820159322000045,-73.87247098199998,NY
287,40.868842130000075,-73.88004271999995,NY
288,40.628812269000036,-73.93664600899997,NY
289,40.63722303100008,-73.91262722399993,NY
290,40.81497244600007,-73.88620551699995,NY
291,40.72628777500006,-73.98779600499995,NY
292,40.58951588000008,-73.81365094899995,NY
293,40.74527438400003,-73.85595199899994,NY
294,40.64168677500004,-74.02289321399995,NY
295,40.851507714000036,-73.88382239499998,NY
296,40.698118935000025,-73.94975054899999,NY
297,40.82414626900004,-73.89294648299993,NY
298,40.676231908000034,-74.00694499699993,NY
299,40.789981956000084,-73.97056191299998,NY
300,40.59845378000005,-74.06524018,NY
301,40.837978220000025,-73.90714867299994,NY
302,40.68964821100008,-73.92405412199997,NY
303,40.68164709200005,-73.90879049699998,NY
304,40.80138689000006,-73.93270005999993,NY
305,40.59768570000005,-73.79659932599995,NY
306,40.632039881000026,-73.901234807,NY
307,40.71808997000005,-73.96491195899995,NY
308,40.80323524100004,-73.93469926599995,NY
309,40.82266065500005,-73.911520222,NY
310,40.844139945000045,-73.90038861799998,NY
311,40.67664717900004,-73.77693007999993,NY
312,40.841120042000064,-73.89050856099993,NY
313,40.800880893000055,-73.94095380699997,NY
314,40.70703111800003,-73.74238662699997,NY
315,40.81027545200004,-73.92562154799998,NY
316,40.687732210000036,-73.93749147799997,NY
317,40.84588066600002,-73.88617794499999,NY
318,40.83535328100004,-73.88475043899997,NY
319,40.68927245800006,-73.94364165399995,NY
320,40.83754882800008,-73.92019187599993,NY
321,40.66151554700008,-73.910576957,NY
322,40.656598197000044,-73.88162813699995,NY
323,40.657599203000075,-73.883493317,NY
324,40.83119531600005,-73.91327951999993,NY
325,40.83576922100008,-73.90439441599993,NY
326,40.88179268700002,-73.86371337599995,NY
327,40.67162408600007,-73.925289503,NY
328,40.669692375000075,-73.91074262999997,NY
329,40.68033280500004,-73.93842499899995,NY
330,40.82748529600008,-73.84576861199997,NY
331,40.68893669000005,-73.91910769699997,NY
332,40.67824325500004,-73.89550970099998,NY
333,40.85610189400006,-73.88611707499997,NY
334,40.60673849300008,-73.75852627599994,NY
335,40.758276567000046,-73.88017686499995,NY
336,40.70945997800004,-73.94314125399995,NY
337,40.659930565000025,-73.92412760099995,NY
338,40.67110691100004,-73.88143295699997,NY
339,40.83750814100006,-73.90292466999993,NY
340,40.646331289000045,-73.95865428799993,NY
341,40.65163996100006,-73.83790790099994,NY
342,40.86436863500006,-73.86544107799993,NY
343,40.78970953800007,-73.96797272299993,NY
344,40.66513466900005,-73.76544834199996,NY
345,40.85358740100002,-73.90059135599995,NY
346,40.65348897400003,-73.90951734499998,NY
347,40.676051596000036,-73.93461108799994,NY
348,40.788586771000034,-73.94556544499993,NY
349,40.844139945000045,-73.90038861799998,NY
350,40.69339313600005,-73.75793838099996,NY
351,40.72300909500007,-73.97808828999997,NY
352,40.89922835500005,-73.85365417799993,NY
353,40.86510066700004,-73.90292416199995,NY
354,40.810351863000044,-73.92494232599995,NY
355,40.63203652900006,-74.12224020199994,NY
356,40.57758741600002,-73.97633607099993,NY
357,40.60108730400003,-74.13120432699995,NY
358,40.772412907000046,-73.931729267,NY
359,40.65188819400004,-73.89586451299994,NY
360,40.886055507000044,-73.87875671899997,NY
361,40.704430248000044,-73.80271159899995,NY
362,40.68910828500003,-73.78696320699999,NY
363,40.68964821100008,-73.92405412199997,NY
364,40.83754882800008,-73.92019187599993,NY
365,40.85026097600007,-73.88874043199995,NY
366,40.86436863500006,-73.86544107799993,NY
367,40.667322745000035,-73.87450426199997,NY
368,40.63388516500004,-74.13333686699998,NY
369,40.66646466200007,-73.90410359499998,NY
370,40.797481848000075,-73.93889813399994,NY
371,40.86413608500004,-73.91918020999998,NY
372,40.68908094300008,-73.92130709899999,NY
373,40.85665355000003,-73.84387180799997,NY
374,40.84507992600004,-73.89264894999997,NY
375,40.86575026400004,-73.90186388799998,NY
376,40.85579558300003,-73.90557300699999,NY
377,40.81974139400006,-73.93858143399994,NY
378,40.849225244000024,-73.92080679799993,NY
379,40.81646565700004,-73.90780730799997,NY
380,40.69783630800004,-73.79584659799998,NY
381,40.86603507500007,-73.89193541699996,NY
382,40.67504389800007,-73.896675557,NY
383,40.847368191000044,-73.90418256499999,NY
384,40.89926251900005,-73.850329833,NY
385,40.67132944000008,-73.92809805199995,NY
386,40.83772938900006,-73.92761826599997,NY
387,40.65269512700007,-73.96284167499994,NY
388,40.675276877000044,-74.00366424199996,NY
389,40.63276100000007,-73.88840048899993,NY
390,40.697400473000066,-73.95130180499996,NY
391,40.852524508000045,-73.91708331899997,NY
392,40.84018440800003,-73.92527007399997,NY
393,40.69882728300007,-73.938819047,NY
394,40.63018538100005,-73.973676658,NY
395,40.680048726000045,-73.77590919399995,NY
396,40.82001525600003,-73.88697367999998,NY
397,40.726965067000044,-73.95311662899995,NY
398,40.753968462000046,-73.90834136499996,NY
399,40.694452556000044,-73.97800030799993,NY
400,40.78675437600003,-73.94216162599997,NY
401,40.69053445900005,-73.94244341499996,NY
402,40.65025213200005,-73.96241779099995,NY
403,40.67541918000006,-73.93753906899997,NY
404,40.81192098600008,-73.94255158399994,NY
405,40.76095665400004,-73.93223915499993,NY
406,40.67459999000005,-73.93057482199998,NY
407,40.68846514200004,-73.93763502499998,NY
408,40.773793373000046,-73.93628062799998,NY
409,40.67905610700007,-73.88444369199993,NY
410,40.64886713300007,-73.95082189999994,NY
411,40.68787242800005,-73.93303097499995,NY
412,40.74798569200004,-74.00089288399994,NY
413,40.67059605900005,-73.76508667399997,NY
414,40.60327400700004,-73.75310453299994,NY
415,40.67141166300007,-73.88151172399995,NY
416,40.82514498300003,-73.88964960399994,NY
417,40.73643595700002,-73.95691324499995,NY
418,40.69979726200007,-73.98166990199995,NY
419,40.820652506000044,-73.95636012799997,NY
420,40.697293100000024,-73.79444901099998,NY
421,40.88733281800006,-73.84725001299995,NY
422,40.68136029300007,-73.79326865999997,NY
423,40.87119346900005,-73.85317351699997,NY
424,40.825000207000066,-73.91661537699997,NY
425,40.67051514900004,-73.92956610799997,NY
426,40.726785644000074,-73.97686757799994,NY
427,40.677781508000066,-73.93586041499998,NY
428,40.687732210000036,-73.93749147799997,NY
429,40.78226833600007,-73.94544422899995,NY
430,40.66853274500005,-73.89016824799995,NY
431,40.81888137300007,-73.91927129699997,NY
432,40.63242457100006,-73.88404526199997,NY
433,40.83628833500006,-73.92748973599998,NY
434,40.86156731900007,-73.90851844399998,NY
435,40.641818708000066,-73.93465544299994,NY
436,40.79898610500004,-73.94461786899996,NY
437,40.70676502500004,-73.79275705599997,NY
438,40.68280824200008,-73.78215191799995,NY
439,40.65418639400008,-73.88518593999999,NY
440,40.85674293200003,-73.90278091699997,NY
441,40.83722861900003,-73.90678471699994,NY
442,40.597492870000046,-73.76326972799995,NY
443,40.69471253700004,-73.80041797699994,NY
444,40.81915052700003,-73.93718378399994,NY
445,40.66052686300003,-73.91715616699997,NY
446,40.82286114200008,-73.91916530199995,NY
447,40.75710969200002,-73.94471043899993,NY
448,40.66858395700007,-73.92697993199994,NY
449,40.581070261000036,-74.00071064399998,NY
450,40.67577061900005,-73.75876302999995,NY
451,40.63036654500007,-73.97371261299999,NY
452,40.664515169000026,-73.90658992299996,NY
453,40.86436863500006,-73.86544107799993,NY
454,40.64833956800004,-73.89937641499995,NY
455,40.75627543400003,-73.94501432899995,NY
456,40.68927245800006,-73.94364165399995,NY
457,40.59646293100008,-73.77246640899993,NY
458,40.67265871800004,-73.89076708999994,NY
459,40.88637354300005,-73.83431213299998,NY
460,40.863899339000056,-73.89155204499998,NY
461,40.575031251000034,-73.98988266699997,NY
462,40.593768616000034,-73.78441919999993,NY
463,40.84676363700004,-73.91011107099996,NY
464,40.653630717000055,-73.96168068299994,NY
465,40.84267692000003,-73.906845752,NY
466,40.653630717000055,-73.96168068299994,NY
467,40.88745131300004,-73.84760778699997,NY
468,40.67080060200004,-73.87470680099993,NY
469,40.663069018000044,-73.94557775899995,NY
470,40.67851591200008,-73.92914304899993,NY
471,40.63279800500004,-74.16521970799994,NY
472,40.80743404000003,-73.912970923,NY
473,40.84588066600002,-73.88617794499999,NY
474,40.65838141500007,-73.88618429299999,NY
475,40.66194314900008,-73.92102913399998,NY
476,40.67551445000004,-73.90115961199997,NY
477,40.846020053000075,-73.88837886,NY
478,40.80855767700007,-73.95235475399994,NY
479,40.759450567000044,-73.933576266,NY
480,40.70323833200007,-73.78107890399998,NY
481,40.63036654500007,-73.97371261299999,NY
482,40.81974139400006,-73.93858143399994,NY
483,40.672615329000045,-73.93494971999998,NY
484,40.85071487300007,-73.884199702,NY
485,40.65799306600008,-74.00069344599996,NY
486,40.76529111600007,-73.99321106099995,NY
487,40.846020053000075,-73.88837886,NY
488,40.57916262500004,-74.00037223199999,NY
489,40.66116459600005,-73.90758581299998,NY
490,40.81763060200007,-73.93838828999998,NY
491,40.63122789000005,-74.16528427199995,NY
